_id,State/UT Name,PC NO,PC NAME,TOTAL ELECTORS IN PC,AC NO,AC NAME,TOTAL ELECTORS IN AC,TOTAL VALID VOTES IN STATE,NOTA VOTES EVM IN AC,CANDIDATE NAME,PARTY,VOTES SECURED EVM
39822,Tamil Nadu,28,MAYILADUTHURAI,1546075,171,Kumbakonam,267539,43206980,2121,NITHIYANANTHAM S,NADLMMKLK,125
39823,Tamil Nadu,28,MAYILADUTHURAI,1546075,171,Kumbakonam,267539,43206980,2121,VEDARETHINAM S,AMGRDMK,140
39824,Tamil Nadu,28,MAYILADUTHURAI,1546075,171,Kumbakonam,267539,43206980,2121,STALIN M K,PMK,32220
39825,Tamil Nadu,28,MAYILADUTHURAI,1546075,171,Kumbakonam,267539,43206980,2121,SILAMBARASAN D,IND,265
39826,Tamil Nadu,28,MAYILADUTHURAI,1546075,171,Kumbakonam,267539,43206980,2121,SRINIVASAN V,IND,267
39827,Tamil Nadu,28,MAYILADUTHURAI,1546075,171,Kumbakonam,267539,43206980,2121,TIMOTHY T,IND,173
39828,Tamil Nadu,28,MAYILADUTHURAI,1546075,171,Kumbakonam,267539,43206980,2121,DHAKSHINAMOORTHY M,IND,86
39829,Tamil Nadu,28,MAYILADUTHURAI,1546075,171,Kumbakonam,267539,43206980,2121,NAGARAJAN K,IND,223
39830,Tamil Nadu,28,MAYILADUTHURAI,1546075,171,Kumbakonam,267539,43206980,2121,PANDIYARAJAN S,IND,152
39831,Tamil Nadu,28,MAYILADUTHURAI,1546075,171,Kumbakonam,267539,43206980,2121,BABU S,IND,281
39832,Tamil Nadu,28,MAYILADUTHURAI,1546075,171,Kumbakonam,267539,43206980,2121,MANIMARAN T,IND,253
39833,Tamil Nadu,28,MAYILADUTHURAI,1546075,171,Kumbakonam,267539,43206980,2121,JAFARULLAH KHAN F,IND,221
39834,Tamil Nadu,28,MAYILADUTHURAI,1546075,172,Papanasam,260802,43206980,1521,ILANCHEZHIAN T,BSP,558
39835,Tamil Nadu,28,MAYILADUTHURAI,1546075,172,Papanasam,260802,43206980,1521,SUDHA R,INC,94825
39836,Tamil Nadu,28,MAYILADUTHURAI,1546075,172,Papanasam,260802,43206980,1521,BABU P,ADMK,36316
39837,Tamil Nadu,28,MAYILADUTHURAI,1546075,172,Papanasam,260802,43206980,1521,KARTHICK A,SMKNK,650
39838,Tamil Nadu,28,MAYILADUTHURAI,1546075,172,Papanasam,260802,43206980,1521,KALIYAMMAL P,NTK,24789
39839,Tamil Nadu,28,MAYILADUTHURAI,1546075,172,Papanasam,260802,43206980,1521,NITHIYANANTHAM S,NADLMMKLK,159
39840,Tamil Nadu,28,MAYILADUTHURAI,1546075,172,Papanasam,260802,43206980,1521,VEDARETHINAM S,AMGRDMK,152
39841,Tamil Nadu,28,MAYILADUTHURAI,1546075,172,Papanasam,260802,43206980,1521,STALIN M K,PMK,20620
39842,Tamil Nadu,28,MAYILADUTHURAI,1546075,172,Papanasam,260802,43206980,1521,SILAMBARASAN D,IND,340
39843,Tamil Nadu,28,MAYILADUTHURAI,1546075,172,Papanasam,260802,43206980,1521,SRINIVASAN V,IND,95
39844,Tamil Nadu,28,MAYILADUTHURAI,1546075,172,Papanasam,260802,43206980,1521,TIMOTHY T,IND,296
39845,Tamil Nadu,28,MAYILADUTHURAI,1546075,172,Papanasam,260802,43206980,1521,DHAKSHINAMOORTHY M,IND,99
39846,Tamil Nadu,28,MAYILADUTHURAI,1546075,172,Papanasam,260802,43206980,1521,NAGARAJAN K,IND,260
39847,Tamil Nadu,28,MAYILADUTHURAI,1546075,172,Papanasam,260802,43206980,1521,PANDIYARAJAN S,IND,197
39848,Tamil Nadu,28,MAYILADUTHURAI,1546075,172,Papanasam,260802,43206980,1521,BABU S,IND,351
39849,Tamil Nadu,28,MAYILADUTHURAI,1546075,172,Papanasam,260802,43206980,1521,MANIMARAN T,IND,306
39850,Tamil Nadu,28,MAYILADUTHURAI,1546075,172,Papanasam,260802,43206980,1521,JAFARULLAH KHAN F,IND,309
39851,Tamil Nadu,29,NAGAPATTINAM,1345708,163,Nagapattinam,187974,43206980,1191,DR SURSITH SANKAR G,ADMK,34653
39852,Tamil Nadu,29,NAGAPATTINAM,1345708,163,Nagapattinam,187974,43206980,1191,SELVARAJ V,CPI,66074
39853,Tamil Nadu,29,NAGAPATTINAM,1345708,163,Nagapattinam,187974,43206980,1191,RAMESHGOVIND S G M,BJP,12699
39854,Tamil Nadu,29,NAGAPATTINAM,1345708,163,Nagapattinam,187974,43206980,1191,JAGADEESH J BE,BSP,175
39855,Tamil Nadu,29,NAGAPATTINAM,1345708,163,Nagapattinam,187974,43206980,1191,KARTHIKA M,NTK,16380
39856,Tamil Nadu,29,NAGAPATTINAM,1345708,163,Nagapattinam,187974,43206980,1191,BOOMINATHAN B,DMSK,115
39857,Tamil Nadu,29,NAGAPATTINAM,1345708,163,Nagapattinam,187974,43206980,1191,SUBRAMANIAN K,IND,231
39858,Tamil Nadu,29,NAGAPATTINAM,1345708,163,Nagapattinam,187974,43206980,1191,PREM S,IND,128
39859,Tamil Nadu,29,NAGAPATTINAM,1345708,163,Nagapattinam,187974,43206980,1191,VIJAYARAGAVAN N,IND,619
39860,Tamil Nadu,29,NAGAPATTINAM,1345708,164,Kilvelur,173151,43206980,1147,DR SURSITH SANKAR G,ADMK,39302
39861,Tamil Nadu,29,NAGAPATTINAM,1345708,164,Kilvelur,173151,43206980,1147,SELVARAJ V,CPI,62341
39862,Tamil Nadu,29,NAGAPATTINAM,1345708,164,Kilvelur,173151,43206980,1147,RAMESHGOVIND S G M,BJP,12460
39863,Tamil Nadu,29,NAGAPATTINAM,1345708,164,Kilvelur,173151,43206980,1147,JAGADEESH J BE,BSP,202
39864,Tamil Nadu,29,NAGAPATTINAM,1345708,164,Kilvelur,173151,43206980,1147,KARTHIKA M,NTK,18999
39865,Tamil Nadu,29,NAGAPATTINAM,1345708,164,Kilvelur,173151,43206980,1147,BOOMINATHAN B,DMSK,133
39866,Tamil Nadu,29,NAGAPATTINAM,1345708,164,Kilvelur,173151,43206980,1147,SUBRAMANIAN K,IND,221
39867,Tamil Nadu,29,NAGAPATTINAM,1345708,164,Kilvelur,173151,43206980,1147,PREM S,IND,125
39868,Tamil Nadu,29,NAGAPATTINAM,1345708,164,Kilvelur,173151,43206980,1147,VIJAYARAGAVAN N,IND,407
39869,Tamil Nadu,29,NAGAPATTINAM,1345708,165,Vedaranyam,191373,43206980,1346,DR SURSITH SANKAR G,ADMK,42927
39870,Tamil Nadu,29,NAGAPATTINAM,1345708,165,Vedaranyam,191373,43206980,1346,SELVARAJ V,CPI,55203
39871,Tamil Nadu,29,NAGAPATTINAM,1345708,165,Vedaranyam,191373,43206980,1346,RAMESHGOVIND S G M,BJP,19316
39872,Tamil Nadu,29,NAGAPATTINAM,1345708,165,Vedaranyam,191373,43206980,1346,JAGADEESH J BE,BSP,273
39873,Tamil Nadu,29,NAGAPATTINAM,1345708,165,Vedaranyam,191373,43206980,1346,KARTHIKA M,NTK,21970
39874,Tamil Nadu,29,NAGAPATTINAM,1345708,165,Vedaranyam,191373,43206980,1346,BOOMINATHAN B,DMSK,183
39875,Tamil Nadu,29,NAGAPATTINAM,1345708,165,Vedaranyam,191373,43206980,1346,SUBRAMANIAN K,IND,370
39876,Tamil Nadu,29,NAGAPATTINAM,1345708,165,Vedaranyam,191373,43206980,1346,PREM S,IND,174
39877,Tamil Nadu,29,NAGAPATTINAM,1345708,165,Vedaranyam,191373,43206980,1346,VIJAYARAGAVAN N,IND,341
39878,Tamil Nadu,29,NAGAPATTINAM,1345708,166,Thiruthuraipoondi,237681,43206980,1401,DR SURSITH SANKAR G,ADMK,36874
39879,Tamil Nadu,29,NAGAPATTINAM,1345708,166,Thiruthuraipoondi,237681,43206980,1401,SELVARAJ V,CPI,87641
39880,Tamil Nadu,29,NAGAPATTINAM,1345708,166,Thiruthuraipoondi,237681,43206980,1401,RAMESHGOVIND S G M,BJP,18247
39881,Tamil Nadu,29,NAGAPATTINAM,1345708,166,Thiruthuraipoondi,237681,43206980,1401,JAGADEESH J BE,BSP,280
39882,Tamil Nadu,29,NAGAPATTINAM,1345708,166,Thiruthuraipoondi,237681,43206980,1401,KARTHIKA M,NTK,23868
39883,Tamil Nadu,29,NAGAPATTINAM,1345708,166,Thiruthuraipoondi,237681,43206980,1401,BOOMINATHAN B,DMSK,189
39884,Tamil Nadu,29,NAGAPATTINAM,1345708,166,Thiruthuraipoondi,237681,43206980,1401,SUBRAMANIAN K,IND,357
39885,Tamil Nadu,29,NAGAPATTINAM,1345708,166,Thiruthuraipoondi,237681,43206980,1401,PREM S,IND,196
39886,Tamil Nadu,29,NAGAPATTINAM,1345708,166,Thiruthuraipoondi,237681,43206980,1401,VIJAYARAGAVAN N,IND,503
39887,Tamil Nadu,29,NAGAPATTINAM,1345708,168,Thiruvarur,280044,43206980,1993,DR SURSITH SANKAR G,ADMK,43847
39888,Tamil Nadu,29,NAGAPATTINAM,1345708,168,Thiruvarur,280044,43206980,1993,SELVARAJ V,CPI,98365
39889,Tamil Nadu,29,NAGAPATTINAM,1345708,168,Thiruvarur,280044,43206980,1993,RAMESHGOVIND S G M,BJP,19972
39890,Tamil Nadu,29,NAGAPATTINAM,1345708,168,Thiruvarur,280044,43206980,1993,JAGADEESH J BE,BSP,464
39891,Tamil Nadu,29,NAGAPATTINAM,1345708,168,Thiruvarur,280044,43206980,1993,KARTHIKA M,NTK,24782
39892,Tamil Nadu,29,NAGAPATTINAM,1345708,168,Thiruvarur,280044,43206980,1993,BOOMINATHAN B,DMSK,175
39893,Tamil Nadu,29,NAGAPATTINAM,1345708,168,Thiruvarur,280044,43206980,1993,SUBRAMANIAN K,IND,579
39894,Tamil Nadu,29,NAGAPATTINAM,1345708,168,Thiruvarur,280044,43206980,1993,PREM S,IND,191
39895,Tamil Nadu,29,NAGAPATTINAM,1345708,168,Thiruvarur,280044,43206980,1993,VIJAYARAGAVAN N,IND,567
39896,Tamil Nadu,29,NAGAPATTINAM,1345708,169,Nannilam,275485,43206980,1765,DR SURSITH SANKAR G,ADMK,57073
39897,Tamil Nadu,29,NAGAPATTINAM,1345708,169,Nannilam,275485,43206980,1765,SELVARAJ V,CPI,93135
39898,Tamil Nadu,29,NAGAPATTINAM,1345708,169,Nannilam,275485,43206980,1765,RAMESHGOVIND S G M,BJP,18841
39899,Tamil Nadu,29,NAGAPATTINAM,1345708,169,Nannilam,275485,43206980,1765,JAGADEESH J BE,BSP,395
39900,Tamil Nadu,29,NAGAPATTINAM,1345708,169,Nannilam,275485,43206980,1765,KARTHIKA M,NTK,24847
39901,Tamil Nadu,29,NAGAPATTINAM,1345708,169,Nannilam,275485,43206980,1765,BOOMINATHAN B,DMSK,253
39902,Tamil Nadu,29,NAGAPATTINAM,1345708,169,Nannilam,275485,43206980,1765,SUBRAMANIAN K,IND,676
39903,Tamil Nadu,29,NAGAPATTINAM,1345708,169,Nannilam,275485,43206980,1765,PREM S,IND,233
39904,Tamil Nadu,29,NAGAPATTINAM,1345708,169,Nannilam,275485,43206980,1765,VIJAYARAGAVAN N,IND,635
39905,Tamil Nadu,30,THANJAVUR,1502056,167,Mannargudi,253763,43206980,1923,SIVANESAN P,DMDK,32897
39906,Tamil Nadu,30,THANJAVUR,1502056,167,Mannargudi,253763,43206980,1923,MURASOLI S,DMK,83679
39907,Tamil Nadu,30,THANJAVUR,1502056,167,Mannargudi,253763,43206980,1923,MURUGANANTHAM M,BJP,27203
39908,Tamil Nadu,30,THANJAVUR,1502056,167,Mannargudi,253763,43206980,1923,JAYABAL A,BSP,330
39909,Tamil Nadu,30,THANJAVUR,1502056,167,Mannargudi,253763,43206980,1923,HUMAYUN KABIR,NTK,19583
39910,Tamil Nadu,30,THANJAVUR,1502056,167,Mannargudi,253763,43206980,1923,ER ARJUN S,IND,175
39911,Tamil Nadu,30,THANJAVUR,1502056,167,Mannargudi,253763,43206980,1923,EZHILARASAN S,IND,539
39912,Tamil Nadu,30,THANJAVUR,1502056,167,Mannargudi,253763,43206980,1923,KARIKALA CHOLAN S,IND,155
39913,Tamil Nadu,30,THANJAVUR,1502056,167,Mannargudi,253763,43206980,1923,SANTHOSH M,IND,282
39914,Tamil Nadu,30,THANJAVUR,1502056,167,Mannargudi,253763,43206980,1923,SARAVANAN M,IND,1116
39915,Tamil Nadu,30,THANJAVUR,1502056,167,Mannargudi,253763,43206980,1923,SENTHIL KUMAR N,IND,681
39916,Tamil Nadu,30,THANJAVUR,1502056,167,Mannargudi,253763,43206980,1923,RENGASAMY C,IND,2333
39917,Tamil Nadu,30,THANJAVUR,1502056,173,Thiruvaiyaru,268439,43206980,2191,SIVANESAN P,DMDK,31287
39918,Tamil Nadu,30,THANJAVUR,1502056,173,Thiruvaiyaru,268439,43206980,2191,MURASOLI S,DMK,101270
39919,Tamil Nadu,30,THANJAVUR,1502056,173,Thiruvaiyaru,268439,43206980,2191,MURUGANANTHAM M,BJP,26759
39920,Tamil Nadu,30,THANJAVUR,1502056,173,Thiruvaiyaru,268439,43206980,2191,JAYABAL A,BSP,405
39921,Tamil Nadu,30,THANJAVUR,1502056,173,Thiruvaiyaru,268439,43206980,2191,HUMAYUN KABIR,NTK,26611
39922,Tamil Nadu,30,THANJAVUR,1502056,173,Thiruvaiyaru,268439,43206980,2191,ER ARJUN S,IND,346
39923,Tamil Nadu,30,THANJAVUR,1502056,173,Thiruvaiyaru,268439,43206980,2191,EZHILARASAN S,IND,578
39924,Tamil Nadu,30,THANJAVUR,1502056,173,Thiruvaiyaru,268439,43206980,2191,KARIKALA CHOLAN S,IND,166
39925,Tamil Nadu,30,THANJAVUR,1502056,173,Thiruvaiyaru,268439,43206980,2191,SANTHOSH M,IND,237
39926,Tamil Nadu,30,THANJAVUR,1502056,173,Thiruvaiyaru,268439,43206980,2191,SARAVANAN M,IND,1230
39927,Tamil Nadu,30,THANJAVUR,1502056,173,Thiruvaiyaru,268439,43206980,2191,SENTHIL KUMAR N,IND,720
39928,Tamil Nadu,30,THANJAVUR,1502056,173,Thiruvaiyaru,268439,43206980,2191,RENGASAMY C,IND,784
39929,Tamil Nadu,30,THANJAVUR,1502056,174,Thanjavur,275395,43206980,3218,SIVANESAN P,DMDK,23315
39930,Tamil Nadu,30,THANJAVUR,1502056,174,Thanjavur,275395,43206980,3218,MURASOLI S,DMK,93499
39931,Tamil Nadu,30,THANJAVUR,1502056,174,Thanjavur,275395,43206980,3218,MURUGANANTHAM M,BJP,26358
39932,Tamil Nadu,30,THANJAVUR,1502056,174,Thanjavur,275395,43206980,3218,JAYABAL A,BSP,360
39933,Tamil Nadu,30,THANJAVUR,1502056,174,Thanjavur,275395,43206980,3218,HUMAYUN KABIR,NTK,20560
39934,Tamil Nadu,30,THANJAVUR,1502056,174,Thanjavur,275395,43206980,3218,ER ARJUN S,IND,244
39935,Tamil Nadu,30,THANJAVUR,1502056,174,Thanjavur,275395,43206980,3218,EZHILARASAN S,IND,470
39936,Tamil Nadu,30,THANJAVUR,1502056,174,Thanjavur,275395,43206980,3218,KARIKALA CHOLAN S,IND,193
39937,Tamil Nadu,30,THANJAVUR,1502056,174,Thanjavur,275395,43206980,3218,SANTHOSH M,IND,239
39938,Tamil Nadu,30,THANJAVUR,1502056,174,Thanjavur,275395,43206980,3218,SARAVANAN M,IND,1134
39939,Tamil Nadu,30,THANJAVUR,1502056,174,Thanjavur,275395,43206980,3218,SENTHIL KUMAR N,IND,749
39940,Tamil Nadu,30,THANJAVUR,1502056,174,Thanjavur,275395,43206980,3218,RENGASAMY C,IND,559
39941,Tamil Nadu,30,THANJAVUR,1502056,175,Orathanadu,246139,43206980,1831,SIVANESAN P,DMDK,26707
39942,Tamil Nadu,30,THANJAVUR,1502056,175,Orathanadu,246139,43206980,1831,MURASOLI S,DMK,80095
39943,Tamil Nadu,30,THANJAVUR,1502056,175,Orathanadu,246139,43206980,1831,MURUGANANTHAM M,BJP,31324
39944,Tamil Nadu,30,THANJAVUR,1502056,175,Orathanadu,246139,43206980,1831,JAYABAL A,BSP,504
39945,Tamil Nadu,30,THANJAVUR,1502056,175,Orathanadu,246139,43206980,1831,HUMAYUN KABIR,NTK,20745
39946,Tamil Nadu,30,THANJAVUR,1502056,175,Orathanadu,246139,43206980,1831,ER ARJUN S,IND,225
39947,Tamil Nadu,30,THANJAVUR,1502056,175,Orathanadu,246139,43206980,1831,EZHILARASAN S,IND,493
39948,Tamil Nadu,30,THANJAVUR,1502056,175,Orathanadu,246139,43206980,1831,KARIKALA CHOLAN S,IND,253
39949,Tamil Nadu,30,THANJAVUR,1502056,175,Orathanadu,246139,43206980,1831,SANTHOSH M,IND,384
39950,Tamil Nadu,30,THANJAVUR,1502056,175,Orathanadu,246139,43206980,1831,SARAVANAN M,IND,1294
39951,Tamil Nadu,30,THANJAVUR,1502056,175,Orathanadu,246139,43206980,1831,SENTHIL KUMAR N,IND,926
39952,Tamil Nadu,30,THANJAVUR,1502056,175,Orathanadu,246139,43206980,1831,RENGASAMY C,IND,4093
39953,Tamil Nadu,30,THANJAVUR,1502056,176,Pattukkottai,243874,43206980,1838,SIVANESAN P,DMDK,31382
39954,Tamil Nadu,30,THANJAVUR,1502056,176,Pattukkottai,243874,43206980,1838,MURASOLI S,DMK,76666
39955,Tamil Nadu,30,THANJAVUR,1502056,176,Pattukkottai,243874,43206980,1838,MURUGANANTHAM M,BJP,30243
39956,Tamil Nadu,30,THANJAVUR,1502056,176,Pattukkottai,243874,43206980,1838,JAYABAL A,BSP,358
39957,Tamil Nadu,30,THANJAVUR,1502056,176,Pattukkottai,243874,43206980,1838,HUMAYUN KABIR,NTK,13936
39958,Tamil Nadu,30,THANJAVUR,1502056,176,Pattukkottai,243874,43206980,1838,ER ARJUN S,IND,192
39959,Tamil Nadu,30,THANJAVUR,1502056,176,Pattukkottai,243874,43206980,1838,EZHILARASAN S,IND,638
39960,Tamil Nadu,30,THANJAVUR,1502056,176,Pattukkottai,243874,43206980,1838,KARIKALA CHOLAN S,IND,166
39961,Tamil Nadu,30,THANJAVUR,1502056,176,Pattukkottai,243874,43206980,1838,SANTHOSH M,IND,421
39962,Tamil Nadu,30,THANJAVUR,1502056,176,Pattukkottai,243874,43206980,1838,SARAVANAN M,IND,833
39963,Tamil Nadu,30,THANJAVUR,1502056,176,Pattukkottai,243874,43206980,1838,SENTHIL KUMAR N,IND,452
39964,Tamil Nadu,30,THANJAVUR,1502056,176,Pattukkottai,243874,43206980,1838,RENGASAMY C,IND,6960
39965,Tamil Nadu,30,THANJAVUR,1502056,177,Peravurani,214446,43206980,1673,SIVANESAN P,DMDK,36584
39966,Tamil Nadu,30,THANJAVUR,1502056,177,Peravurani,214446,43206980,1673,MURASOLI S,DMK,63613
39967,Tamil Nadu,30,THANJAVUR,1502056,177,Peravurani,214446,43206980,1673,MURUGANANTHAM M,BJP,27700
39968,Tamil Nadu,30,THANJAVUR,1502056,177,Peravurani,214446,43206980,1673,JAYABAL A,BSP,443
39969,Tamil Nadu,30,THANJAVUR,1502056,177,Peravurani,214446,43206980,1673,HUMAYUN KABIR,NTK,18248
39970,Tamil Nadu,30,THANJAVUR,1502056,177,Peravurani,214446,43206980,1673,ER ARJUN S,IND,258
39971,Tamil Nadu,30,THANJAVUR,1502056,177,Peravurani,214446,43206980,1673,EZHILARASAN S,IND,1116
39972,Tamil Nadu,30,THANJAVUR,1502056,177,Peravurani,214446,43206980,1673,KARIKALA CHOLAN S,IND,276
39973,Tamil Nadu,30,THANJAVUR,1502056,177,Peravurani,214446,43206980,1673,SANTHOSH M,IND,419
39974,Tamil Nadu,30,THANJAVUR,1502056,177,Peravurani,214446,43206980,1673,SARAVANAN M,IND,1123
39975,Tamil Nadu,30,THANJAVUR,1502056,177,Peravurani,214446,43206980,1673,SENTHIL KUMAR N,IND,605
39976,Tamil Nadu,30,THANJAVUR,1502056,177,Peravurani,214446,43206980,1673,RENGASAMY C,IND,3401
39977,Tamil Nadu,31,SIVAGANGA,1635655,181,Thirumayam,234250,43206980,1260,KARTI P CHIDAMBARAM,INC,65411
39978,Tamil Nadu,31,SIVAGANGA,1635655,181,Thirumayam,234250,43206980,1260,XAVIERDASS A,ADMK,40167
39979,Tamil Nadu,31,SIVAGANGA,1635655,181,Thirumayam,234250,43206980,1260,DHEVANATHAN YADAV T,BJP,19624
39980,Tamil Nadu,31,SIVAGANGA,1635655,181,Thirumayam,234250,43206980,1260,RANJITHKUMAR BALUSWAMY,BSP,338
39981,Tamil Nadu,31,SIVAGANGA,1635655,181,Thirumayam,234250,43206980,1260,EZHILARASI,NTK,22917
39982,Tamil Nadu,31,SIVAGANGA,1635655,181,Thirumayam,234250,43206980,1260,THILLAIVASAGAM M,VTIP,163
39983,Tamil Nadu,31,SIVAGANGA,1635655,181,Thirumayam,234250,43206980,1260,ASHOK KUMAR K,IND,127
39984,Tamil Nadu,31,SIVAGANGA,1635655,181,Thirumayam,234250,43206980,1260,KALAISELVAM K,IND,203
39985,Tamil Nadu,31,SIVAGANGA,1635655,181,Thirumayam,234250,43206980,1260,KARTHICK C,IND,118
39986,Tamil Nadu,31,SIVAGANGA,1635655,181,Thirumayam,234250,43206980,1260,KARTHIKAIRAJAN P,IND,116
39987,Tamil Nadu,31,SIVAGANGA,1635655,181,Thirumayam,234250,43206980,1260,KALAIRAJA B,IND,134
39988,Tamil Nadu,31,SIVAGANGA,1635655,181,Thirumayam,234250,43206980,1260,GOVINDHARAJU M.G,IND,683
39989,Tamil Nadu,31,SIVAGANGA,1635655,181,Thirumayam,234250,43206980,1260,SELVARAJ P,IND,153
39990,Tamil Nadu,31,SIVAGANGA,1635655,181,Thirumayam,234250,43206980,1260,SEKAR A,IND,199
39991,Tamil Nadu,31,SIVAGANGA,1635655,181,Thirumayam,234250,43206980,1260,DHANALAKSHMI M,IND,997
39992,Tamil Nadu,31,SIVAGANGA,1635655,181,Thirumayam,234250,43206980,1260,NAGARAJAN KR,IND,692
39993,Tamil Nadu,31,SIVAGANGA,1635655,181,Thirumayam,234250,43206980,1260,PALANIYAPPAN R,IND,538
39994,Tamil Nadu,31,SIVAGANGA,1635655,181,Thirumayam,234250,43206980,1260,BASKARAN S,IND,347
39995,Tamil Nadu,31,SIVAGANGA,1635655,181,Thirumayam,234250,43206980,1260,MALAISAMY K,IND,137
39996,Tamil Nadu,31,SIVAGANGA,1635655,181,Thirumayam,234250,43206980,1260,MUTHARASU PANDIYAN V,IND,68
39997,Tamil Nadu,31,SIVAGANGA,1635655,182,Alangudi,211344,43206980,1032,KARTI P CHIDAMBARAM,INC,69244
39998,Tamil Nadu,31,SIVAGANGA,1635655,182,Alangudi,211344,43206980,1032,XAVIERDASS A,ADMK,37531
39999,Tamil Nadu,31,SIVAGANGA,1635655,182,Alangudi,211344,43206980,1032,DHEVANATHAN YADAV T,BJP,19235
40000,Tamil Nadu,31,SIVAGANGA,1635655,182,Alangudi,211344,43206980,1032,RANJITHKUMAR BALUSWAMY,BSP,318
40001,Tamil Nadu,31,SIVAGANGA,1635655,182,Alangudi,211344,43206980,1032,EZHILARASI,NTK,24228
40002,Tamil Nadu,31,SIVAGANGA,1635655,182,Alangudi,211344,43206980,1032,THILLAIVASAGAM M,VTIP,152
40003,Tamil Nadu,31,SIVAGANGA,1635655,182,Alangudi,211344,43206980,1032,ASHOK KUMAR K,IND,109
40004,Tamil Nadu,31,SIVAGANGA,1635655,182,Alangudi,211344,43206980,1032,KALAISELVAM K,IND,223
40005,Tamil Nadu,31,SIVAGANGA,1635655,182,Alangudi,211344,43206980,1032,KARTHICK C,IND,120
40006,Tamil Nadu,31,SIVAGANGA,1635655,182,Alangudi,211344,43206980,1032,KARTHIKAIRAJAN P,IND,75
40007,Tamil Nadu,31,SIVAGANGA,1635655,182,Alangudi,211344,43206980,1032,KALAIRAJA B,IND,106
40008,Tamil Nadu,31,SIVAGANGA,1635655,182,Alangudi,211344,43206980,1032,GOVINDHARAJU M.G,IND,497
40009,Tamil Nadu,31,SIVAGANGA,1635655,182,Alangudi,211344,43206980,1032,SELVARAJ P,IND,156
40010,Tamil Nadu,31,SIVAGANGA,1635655,182,Alangudi,211344,43206980,1032,SEKAR A,IND,149
40011,Tamil Nadu,31,SIVAGANGA,1635655,182,Alangudi,211344,43206980,1032,DHANALAKSHMI M,IND,718
40012,Tamil Nadu,31,SIVAGANGA,1635655,182,Alangudi,211344,43206980,1032,NAGARAJAN KR,IND,500
40013,Tamil Nadu,31,SIVAGANGA,1635655,182,Alangudi,211344,43206980,1032,PALANIYAPPAN R,IND,609
40014,Tamil Nadu,31,SIVAGANGA,1635655,182,Alangudi,211344,43206980,1032,BASKARAN S,IND,363
40015,Tamil Nadu,31,SIVAGANGA,1635655,182,Alangudi,211344,43206980,1032,MALAISAMY K,IND,195
40016,Tamil Nadu,31,SIVAGANGA,1635655,182,Alangudi,211344,43206980,1032,MUTHARASU PANDIYAN V,IND,90
40017,Tamil Nadu,31,SIVAGANGA,1635655,184,Karaikudi,314107,43206980,1738,KARTI P CHIDAMBARAM,INC,76767
40018,Tamil Nadu,31,SIVAGANGA,1635655,184,Karaikudi,314107,43206980,1738,XAVIERDASS A,ADMK,32063
40019,Tamil Nadu,31,SIVAGANGA,1635655,184,Karaikudi,314107,43206980,1738,DHEVANATHAN YADAV T,BJP,42203
40020,Tamil Nadu,31,SIVAGANGA,1635655,184,Karaikudi,314107,43206980,1738,RANJITHKUMAR BALUSWAMY,BSP,1090
40021,Tamil Nadu,31,SIVAGANGA,1635655,184,Karaikudi,314107,43206980,1738,EZHILARASI,NTK,28046
40022,Tamil Nadu,31,SIVAGANGA,1635655,184,Karaikudi,314107,43206980,1738,THILLAIVASAGAM M,VTIP,173
40023,Tamil Nadu,31,SIVAGANGA,1635655,184,Karaikudi,314107,43206980,1738,ASHOK KUMAR K,IND,130
40024,Tamil Nadu,31,SIVAGANGA,1635655,184,Karaikudi,314107,43206980,1738,KALAISELVAM K,IND,273
40025,Tamil Nadu,31,SIVAGANGA,1635655,184,Karaikudi,314107,43206980,1738,KARTHICK C,IND,183
40026,Tamil Nadu,31,SIVAGANGA,1635655,184,Karaikudi,314107,43206980,1738,KARTHIKAIRAJAN P,IND,180
40027,Tamil Nadu,31,SIVAGANGA,1635655,184,Karaikudi,314107,43206980,1738,KALAIRAJA B,IND,161
40028,Tamil Nadu,31,SIVAGANGA,1635655,184,Karaikudi,314107,43206980,1738,GOVINDHARAJU M.G,IND,859
40029,Tamil Nadu,31,SIVAGANGA,1635655,184,Karaikudi,314107,43206980,1738,SELVARAJ P,IND,226
40030,Tamil Nadu,31,SIVAGANGA,1635655,184,Karaikudi,314107,43206980,1738,SEKAR A,IND,253
40031,Tamil Nadu,31,SIVAGANGA,1635655,184,Karaikudi,314107,43206980,1738,DHANALAKSHMI M,IND,3082
40032,Tamil Nadu,31,SIVAGANGA,1635655,184,Karaikudi,314107,43206980,1738,NAGARAJAN KR,IND,585
40033,Tamil Nadu,31,SIVAGANGA,1635655,184,Karaikudi,314107,43206980,1738,PALANIYAPPAN R,IND,512
40034,Tamil Nadu,31,SIVAGANGA,1635655,184,Karaikudi,314107,43206980,1738,BASKARAN S,IND,295
40035,Tamil Nadu,31,SIVAGANGA,1635655,184,Karaikudi,314107,43206980,1738,MALAISAMY K,IND,263
40036,Tamil Nadu,31,SIVAGANGA,1635655,184,Karaikudi,314107,43206980,1738,MUTHARASU PANDIYAN V,IND,311
40037,Tamil Nadu,31,SIVAGANGA,1635655,185,Tiruppattur,296546,43206980,1627,KARTI P CHIDAMBARAM,INC,77613
40038,Tamil Nadu,31,SIVAGANGA,1635655,185,Tiruppattur,296546,43206980,1627,XAVIERDASS A,ADMK,41028
